Id,PostId,,AccountId,Id,DisplayName
"889398","590895"," http://stackoverflow.com/q/40595389/4928642","5182157","178988","Qwertiy"
"922218","559045"," http://stackoverflow.com/questions/5252465/android-enum-vs-static-final-ints","6558666","184863","DukeSpontaneous"
"855528","617767"," http://stackoverflow.com/questions/8287779/html5-how-to-use-the-required-attribute-with-a-radio-input-field","3438909","186999","Grundy"
"905951","607498"," http://stackoverflow.com/q/41324990/4928642","5182157","178988","Qwertiy"
"911616","641965"," http://stackoverflow.com/questions/33820493/css-how-to-blur-background-image-within-the-div","517753","223191","Crantisz"
"907272","473640"," http://stackoverflow.com/q/7017143/5000805","6455115","183314","mymedia"
"869939","623690"," http://stackoverflow.com/questions/2184551/difference-between-covariance-contra-variance","3438909","186999","Grundy"
"885927","630516","http://stackoverflow.com/questions/39896469/animating-svg-paths-with-discontinuous-parts/39896916#39896916","6055902","28748","Alexandr_T"
"889277","612588","http://stackoverflow.com/questions/39556307/prevent-start-entry-point-from-being-optimized-out","3009630","208074","Arhad"
"923047","646965"," https://stackoverflow.com/questions/2304863/how-to-write-a-good-readme","8728628","229833","Stas Salangin"
"910061","641284"," http://stackoverflow.com/questions/31219420/are-variables-declared-with-let-or-const-not-hoisted-in-es6","3438909","186999","Grundy"
"906018","639486"," http://stackoverflow.com/questions/16956810/","8228861","207618","Aid"
"929077","648747"," http://stackoverflow.com/questions/38906527/google-speech-recognition-api-result-is-empty","6558666","184863","DukeSpontaneous"
"908807","640689","http://stackoverflow.com/questions/6936972/draw-circle-using-css-alone","6055902","28748","Alexandr_T"
"909952","632630"," http://stackoverflow.com/q/42874286/5000805","6455115","183314","mymedia"
"903907","638559"," http://stackoverflow.com/questions/29442833/svg-image-inside-circle/29446024#29446024","6055902","28748","Alexandr_T"
"908473","471231"," http://stackoverflow.com/questions/2003505/","8228861","207618","Aid"
"949667","659630"," http://stackoverflow.com/a/2946081/2881286","3438909","186999","Grundy"
"892325","560138","http://stackoverflow.com/questions/408405/","7582320","213987","A K"
"909989","448215"," http://stackoverflow.com/q/1753070/5000805","6455115","183314","mymedia"
"947086","658470"," http://stackoverflow.com/q/43000520/2881286","3438909","186999","Grundy"
"910016","504578"," http://stackoverflow.com/q/2423777/5000805","6455115","183314","mymedia"
"908547","640556"," http://stackoverflow.com/questions/1789945/","8228861","207618","Aid"
"910197","554290"," http://stackoverflow.com/q/14220321/5000805","6455115","183314","mymedia"
"891897","633192"," http://stackoverflow.com/q/29775797/2881286","3438909","186999","Grundy"
"889869","437417","http://stackoverflow.com/q/11828270/5000805","6455115","183314","mymedia"
"892326","610911","http://stackoverflow.com/questions/19596232/","7582320","213987","A K"
"905957","607498"," http://stackoverflow.com/questions/41324990/","5182157","178988","Qwertiy"
"891385","632988"," http://stackoverflow.com/questions/8191459/","8228861","207618","Aid"
"889399","532994"," http://stackoverflow.com/q/37701914/4928642","5182157","178988","Qwertiy"
"889400","630321"," http://stackoverflow.com/q/42345028/4928642","5182157","178988","Qwertiy"
"889401","548849"," http://stackoverflow.com/q/38598799/4928642","5182157","178988","Qwertiy"
"932451","651719","http://stackoverflow.com/questions/43304225/animate-line-of-svg-based-on-user-provided-value/43305055#43305055","6055902","28748","Alexandr_T"
"889402","549065"," http://stackoverflow.com/q/38612128/4928642","5182157","178988","Qwertiy"
"889403","568175"," http://stackoverflow.com/q/39583660/4928642","5182157","178988","Qwertiy"
"906576","639752","http://stackoverflow.com/questions/33304159/making-a-wave-animation/33304437#33304437","6055902","28748","Alexandr_T"
"924184","647556","http://stackoverflow.com/questions/38036998/how-to-make-a-div-with-arrowlike-side-without-css-border-tricks","6055902","28748","Alexandr_T"
"889404","497485"," http://stackoverflow.com/q/35658109/4928642","5182157","178988","Qwertiy"
"937018","653854","http://stackoverflow.com/questions/30074246/how-to-create-ripple-effect-on-click-material-design/37500979#37500979","6055902","28748","Alexandr_T"
"889405","464085"," http://stackoverflow.com/q/33632643/4928642","5182157","178988","Qwertiy"
"892327","609260","http://stackoverflow.com/questions/22844905/how-to-create-a-directory-using-ansible","7582320","213987","A K"
"931261","651220","http://stackoverflow.com/questions/33517524/how-to-add-the-footer-with-social-icons-in-bootstrap/33518069#33518069","6055902","28748","Alexandr_T"
"934714","652815","http://stackoverflow.com/questions/20456694/grid-of-responsive-squares/20457076#20457076","6055902","28748","Alexandr_T"
"889406","560552"," http://stackoverflow.com/q/39204053/4928642","5182157","178988","Qwertiy"
"889407","473837"," http://stackoverflow.com/q/34232656/4928642","5182157","178988","Qwertiy"
"927850","649068","http://stackoverflow.com/questions/39205981/diagonal-dashed-pattern-on-each-the-side-of-paragraph/39206094#39206094","6055902","28748","Alexandr_T"
"889409","476703"," http://stackoverflow.com/q/34402369/4928642","5182157","178988","Qwertiy"
"923297","647090","http://stackoverflow.com/q/42672519/7394871","6055902","28748","Alexandr_T"
"892328","611959","http://stackoverflow.com/questions/388483/","7582320","213987","A K"
"923406","647150","http://stackoverflow.com/questions/30049084/how-can-i-create-a-round-arrow-with-only-html-and-css/30050132#30050132","6055902","28748","Alexandr_T"
"910343","640941"," http://stackoverflow.com/q/41255090/4928642","5182157","178988","Qwertiy"
"911369","641890"," http://stackoverflow.com/q/2620862/4928642","5182157","178988","Qwertiy"
"918923","645144","http://stackoverflow.com/questions/30640309/create-a-lightning-bolt-design-like-the-flash/30641358#30641358","6055902","28748","Alexandr_T"
"892329","12401","http://stackoverflow.com/questions/105372/how-do-i-enumerate-an-enum","7582320","213987","A K"
"921716","646332"," http://stackoverflow.com/questions/18499536/rebasing-ef-migrations/18499575","7582320","213987","A K"
"962014","665125"," https://stackoverflow.com/q/43940239/4928642","5182157","178988","Qwertiy"
"889410","292361"," http://stackoverflow.com/q/12232784/4928642","5182157","178988","Qwertiy"
"933560","652273"," http://stackoverflow.com/questions/28693659/how-to-make-a-smooth-dashed-border-rotation-animation-like-marching-ants/28694821#28694821","6055902","28748","Alexandr_T"
"894255","634243"," http://stackoverflow.com/q/42532945/4928642","5182157","178988","Qwertiy"
"936009","653376"," http://stackoverflow.com/questions/17541614/use-image-instead-of-radio-button/17541916#17541916","6055902","28748","Alexandr_T"
"937232","654004","http://stackoverflow.com/questions/4012085/invert-rounded-corner-in-css/36601898#36601898","6055902","28748","Alexandr_T"
"851845","616144","http://stackoverflow.com/questions/41711772/","7582320","213987","A K"
"870292","623895","http://stackoverflow.com/questions/40950825/change-texts-of-tweets-in-a-chrome-extension","8228861","207618","Aid"
"892490","633494"," http://stackoverflow.com/questions/263965/","8228861","207618","Aid"
"857421","618414","http://stackoverflow.com/questions/41822726/","7582320","213987","A K"
"980364","594400"," https://stackoverflow.com/q/7190742/4928642","5182157","178988","Qwertiy"
"936075","653407"," http://stackoverflow.com/questions/15014066/typing-animated-text/15014147#15014147","6055902","28748","Alexandr_T"
"923554","647231","http://stackoverflow.com/questions/22758599/fix-title-to-top-when-section-is-visible/23338289#23338289","6055902","28748","Alexandr_T"
"928115","649205","http://stackoverflow.com/questions/35742071/horizontal-tab-based-menu-with-scrolling-tabs/35831385#35831385","6055902","28748","Alexandr_T"
"936328","653533"," http://stackoverflow.com/questions/18353107/radar-scanner-effect-using-jquery/18365050#18365050","6055902","28748","Alexandr_T"
"933095","652043","http://stackoverflow.com/questions/33128730/svg-image-css3-animation/33128938#33128938","6055902","28748","Alexandr_T"
"957579","663143","http://stackoverflow.com/questions/43798935/need-to-fill-svg-animation-for-a-curve","6055902","28748","Alexandr_T"
"947800","658803","Ассоциация: http://stackoverflow.com/questions/41574304/rotating-an-svg-figure-around-its-center-in-a-cross-browser-way-including-ie/41583396#41583396","6055902","28748","Alexandr_T"
"949144","659409"," http://stackoverflow.com/questions/43144787/how-can-i-put-an-animation-in-the-path-of-my-circular-progress-bar","6055902","28748","Alexandr_T"
"936645","653693","http://stackoverflow.com/questions/9262741/what-is-the-difference-between-pagex-y-clientx-y-screenx-y-in-javascript/17704999#17704999","6055902","28748","Alexandr_T"
"952006","660642"," http://stackoverflow.com/questions/40897422/svg-animated-graph-arrow","6055902","28748","Alexandr_T"
"948266","659009"," http://stackoverflow.com/questions/43355198/extend-svg-mask-without-stretching/43367352#43367352","6055902","28748","Alexandr_T"
"907349","640048"," http://stackoverflow.com/q/23695090/564240","6055902","28748","Alexandr_T"
"862499","435546","http://stackoverflow.com/questions/1335851/what-does-use-strict-do-in-javascript-and-what-is-the-reasoning-behind-it","1685494","220571","Vadim Ovchinnikov"
"848235","609133","http://stackoverflow.com/questions/1817792/is-there-a-previous-sibling-css-selector","1685494","220571","Vadim Ovchinnikov"
"847517","612002","http://stackoverflow.com/questions/6579844/how-does-zalgo-text-work","1685494","220571","Vadim Ovchinnikov"
"860509","619849","http://stackoverflow.com/questions/402605/create-an-actionlink-with-html-elements-in-the-link-text","1685494","220571","Vadim Ovchinnikov"
"976148","671369","https://stackoverflow.com/questions/44209222/showing-invisible-window","1685494","220571","Vadim Ovchinnikov"
